,tokens,full_name,dof,year,month,date,hour,sentiment,text
119,"['while', 'acknowledge', 'white', 'privilege', 'profoundly', 'affected', 'this', 'bill', 'not', 'just', 'lesbian', 'but', 'disabled', 'person', 'country', 'where', 'disability', 'services', 'have', 'been', 'wholeheartedly', 'handed', 'over', 'religious', 'enterprises', 'this', 'bill', 'fucking', 'terrifying']","Victoria, Australia",3,2022,2,10,1,-0.15555555555555556,"@SuxHypocrisy @AdamBandt While I acknowledge my white privilege, I am profoundly affected by this bill. 

Not just as a NB lesbian, but as a disabled person in a country where disability services have been wholeheartedly handed over to religious enterprises.

This bill is fucking terrifying."
120,"['did', 'you', 'read', 'his', 'first', 'tweet']","Victoria, Australia",3,2022,2,10,1,0.0,@lynchmob080 @jha444 @AdamBandt Did you read his first tweet??
121,[''],"Victoria, Australia",3,2022,2,10,2,0.0,@SuxHypocrisy @AdamBandt 👍😆😆😆
122,"['not', 'labor', 'crossbench', 'labor', 'have', 'not', 'been', 'progressive', 'left', 'wing', 'for', 'long', 'time', 'being', 'better', 'than', 'hardly', 'something', 'cheer', 'about', 'greens', 'are', 'there', 'fighting', 'for', 'the', 'rights', 'all', 'minorities', 'and', 'not', 'interested', 'labor', 'apologists']","Victoria, Australia",3,2022,2,10,2,0.0,"@SuxHypocrisy @TownsvilleTom @AdamBandt Not by Labor. Crossbench. 
Labor have not been progressive left wing for a long time. 

Being better than Morrison is hardly something to cheer about.

Greens are there fighting for the rights of all minorities and I'm not interested in Labor apologists."
123,"['was', 'the', 'crossbench', 'amendments', 'that', 'were', 'passed', 'last', 'night', 'not', 'labor', 'said', 'what', 'exactly', 'your', 'point']","Victoria, Australia",3,2022,2,10,2,0.0,"@SuxHypocrisy @TownsvilleTom @AdamBandt It was the crossbench amendments that were passed last night.

Not Labor's. As Adam said.

What exactly is your point?"
124,"['how', 'did', 'lie', 'exactly']","Victoria, Australia",3,2022,2,10,3,0.0,@SuxHypocrisy @TownsvilleTom @AdamBandt How did he lie exactly?
125,"['could', 'have', 'just', 'voted', 'down', 'good', 'whose', 'votes', 'would', 'they', 'lose', 'few', 'bigots', 'who', 'probably', 'vote', 'lnp', 'anyhow', 'that', 'where', 'the', 'old', 'dlp', 'seems', 'have', 'ended']","Canberra, Australian Capital Territory",3,2022,2,10,0,0.05714285714285714,@samopic @AdamBandt Could have just voted it down. No is good. Whose votes would they lose? A few bigots who probably vote LNP anyhow as that's where the old DLP seems to have ended up.
126,"['before', 'preseason', 'sitting', 'like', 'this', 'macrae', 'steele', 'oliver', 'walsh', 'mccluggage', 'cogs', 'newcombe', 'horne', 'francis']","Sydney, New South Wales",3,2022,2,10,3,0.13333333333333333,"@JesseDCaldera Before preseason I'm sitting like this:
Macrae, Steele, Oliver, Walsh
McCluggage
Cogs
Newcombe
Horne-Francis"
127,"['before', 'preseason', 'sitting', 'like', 'this', 'macrae', 'steele', 'oliver', 'walsh', 'mccluggage', 'cogs', 'newcombe', 'horne', 'francis', 'gresh', 'brodie']","Sydney, New South Wales",3,2022,2,10,3,0.10526315789473684,"@JesseDCaldera Before preseason I'm sitting like this:
Macrae, Steele, Oliver, Walsh
McCluggage
Cogs
Newcombe
Horne-Francis

Gresh F2
Brodie F6"
128,[''],"Brisbane, Queensland",3,2022,2,10,1,0.0,@BTTF0624 なるだろうね🥲
129,[''],"Brisbane, Queensland",3,2022,2,10,1,0.0,"@BTTF0624 そうだよねぇ〜
キャラとかコスチュームやカートだけならいいけど..."
130,[''],"Brisbane, Queensland",3,2022,2,10,2,0.0,@BTTF0624 ほんとそう
131,"['big', 'yes', 'from', 'air', 'fryer', 'roast', 'chicken', 'the', 'best']","Adelaide, South Australia",3,2022,2,10,1,0.4166666666666667,@MoarToast Big yes from me... Air fryer roast chicken is the best.
132,"['rather', 'hurling', 'childish', 'insults', 'the', 'mla', 'question', 'perhaps', 'the', 'moronic', 'crew', 'could', 'take', 'moment', 'consider', 'how', 'rotten', 'things', 'are', 'under', 'that', 'sitting', 'labor', 'member', 'would', 'want', 'cross', 'the', 'floor', 'maybe', 'the', 'real', 'rat', 'the', 'bloke', 'charge']","Melbourne, Victoria",3,2022,2,10,2,-0.13043478260869565,Rather hurling childish insults at the MLA in question perhaps the moronic #IStandWithDan crew could take a moment to consider how rotten things are under Andrews that a sitting Labor member would want to cross the floor. Maybe the real rat is the bloke in charge.
133,"['have', 'this', 'mad', 'jpeg']","Gold Coast, Queensland",3,2022,2,10,5,-0.2727272727272727,@Coinbase_NFT Have this mad jpeg 👀 https://t.co/j0QY5UjYnh
134,['lol'],"Victor Harbor - Goolwa, South Australia",3,2022,2,10,1,0.1875,@KyeKannt @LizardHumanoid @AliDawog @HelloCUTtheBS @theluckylance @tallyhoez @BTheorists @DiscoDan99 @sa_torii_ @CelerySorbet @illuminatayyye @Tim_stew @sneakybeej LOL!
135,['seething'],"Rome, Lazio",3,2022,2,10,8,0.0,@BackroomBazz Seething
136,"['dumbest', 'tweet', 'that', 'day', 'and', 'not', 'even', '10am', 'here', 'jesus', 'wept']","Perth, Western Australia",3,2022,2,10,1,0.0625,"@cryptoG84 @ViscusGaming @benitakolovos dumbest tweet of that day and it’s not even 10am here. 
jesus wept…"
137,"['sick', 'feeling', 'like', 'live', 'some', 'sort', 'derelict', 'shanty', 'town']","New South Wales, Australia",3,2022,2,10,0,-0.058823529411764705,@CameronjDarby @CCoastCouncil 😂😂😂 I’m sick of feeling like I live in some sort of derelict shanty town.
138,"['vote', 'cameron']","Central Coast, New South Wales",3,2022,2,10,1,0.0,@CameronjDarby @CCoastCouncil 😂😂😂😂 vote 1 Cameron J
139,"['maybe', 'spoke', 'too', 'soon', 'and', 'alp', 'have', 'wedged', 'into', 'corner', 'not', 'sure', 'the', 'facts', 'will', 'get', 'through', 'everyday', 'though']","Melbourne, Victoria",3,2022,2,10,1,0.0,@edwardatport @IanHartley_ Maybe I spoke too soon and ALP have wedged Morrison into a corner? Not sure the facts will get through to everyday Australia though.
140,"['either', 'way', 'has', 'lost', 'the', 'benefit', 'wanted', 'from', 'exception', 'being', 'has', 'distracted', 'everyone', 'from', 'his', 'useless', 'economic', 'performance']","Melbourne, Victoria",3,2022,2,10,1,-0.2,"@usefulDesign @edwardatport @IanHartley_ Either way he has lost the benefit he wanted from it, exception being he has distracted everyone from his useless economic performance"
141,"['yes', 'possibly', 'the', 'ability', 'get', 'the', 'nuance', 'the', 'fairly', 'stupid', 'and', 'disconnected', 'australian', 'voter', 'crucial', 'though']","Melbourne, Victoria",3,2022,2,10,1,0.043478260869565216,"@nilson_alison @edwardatport @IanHartley_ Yes possibly, the ability to get the nuance to the fairly stupid and disconnected Australian voter is crucial though."
142,"['bullshit', 'with', 'liberals', 'prepared', 'cross', 'the', 'floor', 'they', 'did', 'have', 'the', 'numbers', 'also', 'about', 'integrity', 'standing', 'for', 'what', 'right', 'the', 'amendments', 'were', 'the', 'crossbench']","Victoria, Australia",3,2022,2,10,5,-0.037037037037037035,"@IanHartley_ Bullshit. With Liberals prepared to cross the floor they did have the numbers.
Also it's about integrity. Standing for what's right.
The amendments were the crossbench's"
143,"['but', 'have', 'some', 'integrity', 'well']","Victoria, Australia",3,2022,2,10,5,0.18181818181818182,@bulldoglegend @IanHartley_ We do. But we have some integrity as well.
144,"['thank', 'goodness', 'for', 'that']","Adelaide, South Australia",3,2022,2,10,8,1.0,@IanHartley_ Thank Goodness for That!!
145,"['think', 'you', 'did', 'speak', 'soon', 'and', 'good', 'you', 'acknowledge', 'the', 'nuance', 'politics', 'somewhat', 'difficult', 'follow', 'seems']","Sydney, New South Wales",3,2022,2,10,1,0.06451612903225806,"@gjfitzgerald @edwardatport @IanHartley_ I think you did speak to soon and good of you to acknowledge it. The nuance of politics is a somewhat difficult to follow, it seems to me."
146,['sure'],"Sydney, New South Wales",3,2022,2,10,1,0.0,@gjfitzgerald @edwardatport @IanHartley_ Sure is.
147,"['dreadful', 'legislation', 'and', 'they', 'given', 'their', 'stamp', 'approval', 'their', 'support', 'they', 'only', 'have', 'the', 'numbers', 'with', 'the', 'greens', 'and', 'one', 'independant', 'voting', 'would', 'have', 'seen', 'unpalatable', 'piece', 'legislation', 'presented', 'the', 'senate', 'making', 'even', 'easier', 'get', 'rid']","Adelaide, South Australia",3,2022,2,10,10,0.0,"@IanHartley_ @Bf99Floyd It's dreadful legislation. And they've  given it their stamp of approval. Their support.
They only have the numbers with the Greens and one independant.
Voting no would have seen an unpalatable piece of legislation presented to the senate making it even easier to get rid of."
148,['agree'],"Perth, Western Australia",3,2022,2,10,1,0.25,@SP_10 💯 agree
149,['scary'],"Brisbane, Queensland",3,2022,2,10,0,-1.0,@GoldSuzie Scary.
150,[''],"Gold Coast, Queensland",3,2022,2,10,2,0.0,@BrianGarrett @womenofcrypto_ @char_gracey @Hori_Stylz @SeekerNft @H0neyTheUnicorn @WhalesGuru
151,"['via', 'symmetry', 'hand', 'drawn', 'inspired', 'maori', 'tattoo', 'art']","New South Wales, Australia",3,2022,2,10,5,0.08,"@miguelfaus The Temple Symmetry 

Harmonising Humans via Symmetry

On @AsyncArt 

Hand drawn inspired by Maori tattoo art 

https://t.co/xWw4hxm79j https://t.co/TCdlS5BH0p"
152,"['hear', 'you']","Wahgunyah, Victoria",3,2022,2,10,6,0.0,@blakandblack @MadamEarth I hear you
153,[''],"Adelaide, South Australia",3,2022,2,10,1,0.0,@BenjaminMM_ @IGN https://t.co/fChSv1IcRs
154,"['xenoblade', 'chronicles']","Sunbury, Victoria",3,2022,2,10,6,0.0,@JackDaWiles @EBGamesAus Xenoblade chronicles 3
155,"['forme', 'high', 'school', 'teacher', 'and', 'principal', 'for', 'years', 'heartiest', 'congratulations', 'your', 'decision', 'challenging', 'job', 'and', 'times', 'you', 'wonder', 'why', 'but', 'also', 'incredibly', 'rewarding', 'and', 'fulfilling', 'job', 'where', 'you', 'make', 'huge', 'influence', 'young', 'lives', 'well']","Bundaberg, Queensland",3,2022,2,10,9,0.09803921568627451,"@finbaromallon As a forme eg high school teacher and Principal for 40 years, heartiest of congratulations on your decision. It is a challenging job and at times, you'll wonder why, but it is also an incredibly rewarding and fulfilling job where you make a huge influence on young lives. Go well!"
156,"['mine', 'both', 'hahahahahhahaahha', 'yours', 'min']","Sydney, New South Wales",3,2022,2,10,4,0.0,@coldormen mine both! hahahahahhahaahha yours min Ho
157,"['probably', 'don', 'use', 'this', 'line', 'your', 'marketing']","Perth, Western Australia",3,2022,2,10,12,0.0,@KristaMay108 @adfphotography2 Probably don’t use this line in your marketing 😂😂
158,"['what', 'sad', 'fuck']","Sydney, New South Wales",3,2022,2,10,4,-0.75,@LuvEvelynClaire @Albert14365153 What a sad fuck he is!!!!!
159,"['looking', 'fantastic']","Melbourne, Victoria",3,2022,2,10,10,0.8,@minato_z09 Looking fantastic ❤️❤️❤️❤️❤️❤️
160,"['bravo', 'komentar', 'pametnjakovicu', 'srbijo']","Sydney, New South Wales",3,2022,2,10,2,0.0,@BratislavZurek @AbraxasSerbia @Bojana81366930 Ma bravo za komentar pametnjakovicu. Ee Srbijo
161,[''],"Melbourne, Victoria",3,2022,2,10,1,0.0,@svoerman @cleary_mitch @7NewsMelbourne 😫😫😫
162,[''],"Melbourne, Victoria",3,2022,2,10,7,0.0,@Eris2019 امیدوارم به درمان خوب جواب بده ۵ سال دیگه تو چکاپ بعد از درمان جواب کجای دلت رو براحتی بگی تو سطل آشغال
163,[''],"Melbourne, Victoria",3,2022,2,10,8,0.0,@Eris2019 روحیه و باور واقعاً تاثیر گذاره
164,"['toxic', 'place', 'really', 'does', 'need', 'cleaned', 'starting', 'with', 'the', 'toxic', 'people']","Brisbane, Queensland",3,2022,2,10,22,-0.46153846153846156,@skippy10748233 Toxic place really does need to cleaned starting with the toxic people!
165,"['love', 'the', 'hairdresser', 'for', 'exactly', 'that', 'reason']","Victor Harbor - Goolwa, South Australia",3,2022,2,10,11,0.375,@janespeight Love the hairdresser for exactly that reason!!
166,"['sure', 'they', 'got', 'something', 'wrong', 'there', 'this', 'advert', 'much', 'more', 'reasonable']","Geelong, Victoria",3,2022,2,10,1,-0.1111111111111111,@MoarToast I’m sure they’ve got something wrong there. This advert is much more reasonable https://t.co/KyDXciSKmi
167,"['legend', 'has', 'that', 'monkey', 'now', 'the', 'monkey', 'king', 'drew', 'aaaa5']","Sydney, New South Wales",3,2022,2,10,0,0.14285714285714285,"@LoganPaul Legend has it that monkey is now: the monkey king 👑 🐒🤣✍🏼💭
Ps- I drew this https://t.co/RxS96AaAa5"
168,"['where', 'grew', 'was', 'similar', 'but', 'also', 'amazed', 'the', 'number', 'people', 'grew', 'with', 'who', 'went', 'flocking', 'back', 'the', 'church', 'with', 'kids', 'tow', 'their', '30s']","Canberra, Australian Capital Territory",3,2022,2,10,0,0.058823529411764705,"@DavidSligar Where I grew up was similar, but I'm also amazed at the number of people I grew up with who went flocking back to the church, with kids in tow, in their 30s."
169,"['pls', 'don', 'accuse', 'being', 'this', 'would', 'imply', 'she', 'has', 'read', 'book']","Brisbane, Queensland",3,2022,2,10,14,0.11764705882352941,@AOC @3CallFinagle Pls don't accuse Marjorie of being  Nazi . This would imply she has read a book.
170,"['cont', 'anyone', 'who', 'lives', 'nearby', 'looks', 'like', 'magic', 'carpet', 'and', 'stay', 'dune', 'regeneration', 'area', 'get', 'lil', 'iridescent', 'gems', 'flashing', 'amongst', 'brown', 'dried', 'out', 'plants', 'agen', 'magic', 'folks', 'miss', 'free', 'nature', 'shows', 'just', 'walk', 'past', 'levable']","Gold Coast, Queensland",3,2022,2,10,7,0.025,"@de_uql Cont:anyone who lives nearby.Looks like a magic carpet.And ♂️s stay in dune regeneration area,so u get lil'iridescent gems flashing in amongst brown dried out plants(?)Agen-MAGIC🤩Folks miss free nature shows-just walk past-un.b.levable🌟💎"
171,"['read', 'the', 'room', 'everyone', 'has', 'had', 'enough', 'the', 'buffoon']","Sydney, New South Wales",3,2022,2,10,21,0.0,"@lucyallan Read the room.
Everyone has had enough of the buffoon."
172,"['every', 'vote', 'equal', 'under', 'strict', 'proportional', 'representation', 'directly', 'elected', 'presidency', 'with', 'one', 'vote', 'one', 'value', 'britain', 'has', 'never', 'had', 'either', 'constituency', 'based', 'parliamentary', 'system']","Dunwich, Queensland",3,2022,2,10,13,0.0,"@lucyallan @HonestDrJohn Every vote is equal under strict proportional representation.  Or a directly elected Presidency with one vote one value 

Britain has never had either.  It's a constituency based, parliamentary system."
173,"['ratio', 'under', '10s', 'has', 'increased', 'alongside', 'nsw', 'school', 'return', 'highest', 'under', '20s', 'rise']","Sydney, New South Wales",3,2022,2,10,5,0.09523809523809523,"@discoball2000 @VictorianCHO Ratio of under 10s has increased alongside NSW school return, highest of under 20s rise. https://t.co/0k5su5i24P"
174,['similar'],"Sydney, New South Wales",3,2022,2,10,6,0.0,@discoball2000 @VictorianCHO Similar https://t.co/8oIw9zXZu0
175,"['tweet', 'links', 'when', 'have', 'them']","Melbourne, Victoria",3,2022,2,10,7,0.0,@mattgillard I’ll tweet links when I have them!
176,"['sounds', 'like', 'some', 'teenagers', 'homework']","South Australia, Australia",3,2022,2,10,1,0.2857142857142857,@stationmum101 @RayMondeDeux Sounds like some teenagers homework.
177,"['stringy', 'imagine', 'mozzarella', 'maybe']","South Australia, Australia",3,2022,2,10,2,0.0,"@ripperriver @stationmum101 @RayMondeDeux Stringy I'd imagine. 
Mozzarella maybe"
178,[''],"Sydney, New South Wales",3,2022,2,10,1,0.0,@TheDanCosta 🤟🏻 https://t.co/ZQdWfKfDfy
179,"['haha', 'thank', 'you', 'bro']","Sydney, New South Wales",3,2022,2,10,4,0.8333333333333334,@4RealTarver @TheDanCosta Haha thank you bro!
180,['hahahahaha'],"Perth, Western Australia",3,2022,2,10,2,0.0,@thebobburke @Blockchainwork5 Hahahahaha
181,"['even', 'they', 'didn', 'they', 'would', 'been', 'able', 'the', 'upper', 'house', 'wouldn', 'they', 'the', 'result', 'isn', 'too', 'bad', 'think', 'the', 'failure', 'will', 'come', 'from', 'communicating', 'that', 'voters', 'given', 'media']","Melbourne, Victoria",3,2022,2,10,1,-0.125,@victorklineTNL @JohnnyLydon Even if they didn't they would've been able to in the upper house wouldn't they? The result isn't too bad I think the failure will come from communicating that to voters given Australia's media https://t.co/LfhObun50J
182,"['agree', '100', 'heroine']","Perth, Western Australia",3,2022,2,10,14,0.1111111111111111,"@Charlotte2017 Agree 100%. My heroine.
https://t.co/Tuh8656mP3"
183,"['the', 'acl', 'has', 'now', 'pulled', 'their', 'support', 'for', 'this', 'bill', 'this', 'speaks', 'volumes', 'for', 'what', 'their', 'true', 'agenda', 'was', 'they', 'now', 'should', 'crawl', 'back', 'under', 'the', 'rock', 'they', 'came', 'from']","Sydney, New South Wales",3,2022,2,10,1,0.12121212121212122,"@colonelhogans @ScottMorrisonMP @AlboMP The ACL has now pulled their support for this bill, this speaks volumes for what their true agenda was.
They now should crawl back under the rock they came from!"
184,"['yes', 'that', 'right', 'there', 'story', 'but', 'not', 'have', 'any', 'heirs', 'could', 'give', 'them', 'when', 'died', 'charity']","Sydney, New South Wales",3,2022,2,10,2,-0.08,"@RockyColo Yes that’s right, there is a story but I do not have any heirs,  I could give them when I died to a charity."
185,"['yes', 'they', 'are']","Sydney, New South Wales",3,2022,2,10,17,0.25,@MaireadSmith6 Yes they are
186,[''],"Sydney, New South Wales",3,2022,2,10,3,0.0,@IqSuph56d2wEpyP いえいえ、こちらこそありがとうございます🙏こんな綺麗で穏やかな景色の中で波乗りすると、生きてて良かったと思います😆
187,"['stunner', 'mate', 'same', 'spot', 'but', 'seems', 'like', 'the', 'waterfall', 'was', 'bit', 'more', 'enthusiastic', 'when', 'you', 'were', 'there']","Melbourne, Victoria",3,2022,2,10,2,0.28,@iam_chrisduggan Stunner mate! Same spot 😜 but seems like the waterfall was a bit more enthusiastic when you were there! https://t.co/MdcXVJWsQL
